title,url,title_clean
Noob here. What use do the 6.3mm plugs serve?,https://www.head-fi.org/threads/noob-here-what-use-do-the-6-3mm-plugs-serve.639842/,noob use mm plugs serve
Audio Technica ATH-M50S way to go?,https://www.head-fi.org/threads/audio-technica-ath-m50s-way-to-go.650112/,audio technica athms way go
true 7.1 headphones besides Tiamat?,https://www.head-fi.org/threads/true-7-1-headphones-besides-tiamat.674036/,true  headphones besides tiamat
Unboxing videos.....why?,https://www.head-fi.org/threads/unboxing-videos-why.610125/,unboxing videoswhy
Why don't the AKG K271's get more love? + AKG K240 and AKG K271 chart comparison( page 2),https://www.head-fi.org/threads/why-dont-the-akg-k271s-get-more-love-akg-k240-and-akg-k271-chart-comparison-page-2.668881/,dont akg ks get love akg k akg k chart comparison page 
HiFiMAN HE-500: wonderful... even without any amp!,https://www.head-fi.org/threads/hifiman-he-500-wonderful-even-without-any-amp.674243/,hifiman he wonderful even without amp
Over the ear headphones <150$.,https://www.head-fi.org/threads/over-the-ear-headphones-150.674241/,ear headphones 
Re-wire Sennheiser HD-555 Headphones and 3.5mm Plug,https://www.head-fi.org/threads/re-wire-sennheiser-hd-555-headphones-and-3-5mm-plug.512499/,rewire sennheiser hd headphones mm plug
Why are audiophiles such an addiction?,https://www.head-fi.org/threads/why-are-audiophiles-such-an-addiction.493636/,audiophiles addiction
Perfect Sleeping headphones,https://www.head-fi.org/threads/perfect-sleeping-headphones.656834/,perfect sleeping headphones
Hifiman Pads for W1000X,https://www.head-fi.org/threads/hifiman-pads-for-w1000x.674127/,hifiman pads wx
My Sennheiser HD555 First Day Mods.,https://www.head-fi.org/threads/my-sennheiser-hd555-first-day-mods.282375/,sennheiser hd first day mods
Ha-rx700 simple mods(and some inside pictures),https://www.head-fi.org/threads/ha-rx700-simple-mods-and-some-inside-pictures.378741/,harx simple modsand inside pictures
Headphones that scale well with a good amp in $200-300 range,https://www.head-fi.org/threads/headphones-that-scale-well-with-a-good-amp-in-200-300-range.674082/,headphones scale well good amp  range
HE-500 HERESY,https://www.head-fi.org/threads/he-500-heresy.674079/,he heresy
Home listening complement to Senn HD25-1 II,https://www.head-fi.org/threads/home-listening-complement-to-senn-hd25-1-ii.674025/,home listening complement senn hd ii
Best headphones for rock and metal music,https://www.head-fi.org/threads/best-headphones-for-rock-and-metal-music.673890/,best headphones rock metal music
Help buying a new pair of headphones? ($40 max),https://www.head-fi.org/threads/help-buying-a-new-pair-of-headphones-40-max.673727/,help buying new pair headphones  max
Burn-in Review: K701s #2896 vs #10073,https://www.head-fi.org/threads/burn-in-review-k701s-2896-vs-10073.215643/,burnin review ks  vs 
"I have always used razer headsets, looking for a change.",https://www.head-fi.org/threads/i-have-always-used-razer-headsets-looking-for-a-change.673957/,always used razer headsets looking change
Crosstalk on Audio Technica M50,https://www.head-fi.org/threads/crosstalk-on-audio-technica-m50.484744/,crosstalk audio technica m
Beats relaunched...,https://www.head-fi.org/threads/beats-relaunched.673937/,beats relaunched
Beyer DT 770 - confused about sound leakage of various OHM versions,https://www.head-fi.org/threads/beyer-dt-770-confused-about-sound-leakage-of-various-ohm-versions.673936/,beyer dt  confused sound leakage various ohm versions
Do I need an amp for a 600 Ohm DT 770 Pro?,https://www.head-fi.org/threads/do-i-need-an-amp-for-a-600-ohm-dt-770-pro.673935/,need amp  ohm dt  pro
How good are JVC HP-DX700/1000 Compared to Denon AH-D5000?,https://www.head-fi.org/threads/how-good-are-jvc-hp-dx700-1000-compared-to-denon-ah-d5000.597869/,good jvc hpdx compared denon ahd
Beyerdynamic DT-770 Pro 80ohm first impressions,https://www.head-fi.org/threads/beyerdynamic-dt-770-pro-80ohm-first-impressions.645045/,beyerdynamic dt pro ohm first impressions
"Need help narrowing down my search for first ""real"" headphones and lots of general questions. Read FAQ's/guides and searched.",https://www.head-fi.org/threads/need-help-narrowing-down-my-search-for-first-real-headphones-and-lots-of-general-questions-read-faqs-guides-and-searched.673884/,need help narrowing search first real headphones lots general questions read faqsguides searched
Sound card is necessary? HD 600 Hd 650 Modi Magni combo,https://www.head-fi.org/threads/sound-card-is-necessary-hd-600-hd-650-modi-magni-combo.673682/,sound card necessary hd  hd  modi magni combo
ATH-M50 bluetooth mod (anybody tried this?),https://www.head-fi.org/threads/ath-m50-bluetooth-mod-anybody-tried-this.673523/,athm bluetooth mod anybody tried
sennheiser 650 and Asus xonar essence stx a good pair?,https://www.head-fi.org/threads/sennheiser-650-and-asus-xonar-essence-stx-a-good-pair.673858/,sennheiser  asus xonar essence stx good pair
Audio Technica ath-m50  vs  alessandro ms1,https://www.head-fi.org/threads/audio-technica-ath-m50-vs-alessandro-ms1.673744/,audio technica athm vs alessandro ms
Open-air headphone experience,https://www.head-fi.org/threads/open-air-headphone-experience.673326/,openair headphone experience
Calibration for New Headphones,https://www.head-fi.org/threads/calibration-for-new-headphones.673821/,calibration new headphones
Which headphones should I buy ?,https://www.head-fi.org/threads/which-headphones-should-i-buy.673622/,headphones buy
Any love for the Sennheiser HD 4XX series (specifically HD 439)?,https://www.head-fi.org/threads/any-love-for-the-sennheiser-hd-4xx-series-specifically-hd-439.672454/,love sennheiser hd xx series specifically hd 
Sennheiser HD 380 Pro vs. Beverdynamic 770 (32 Ohm) vs. Audio Technica A900X,https://www.head-fi.org/threads/sennheiser-hd-380-pro-vs-beverdynamic-770-32-ohm-vs-audio-technica-a900x.673790/,sennheiser hd  pro vs beverdynamic   ohm vs audio technica ax
I'm confused about DACs and amps...,https://www.head-fi.org/threads/im-confused-about-dacs-and-amps.673731/,im confused dacs amps
HELP DECIDING BETWEEN BRANDS Newbie.. require opinion :),https://www.head-fi.org/threads/help-deciding-between-brands-newbie-require-opinion.673718/,help deciding brands newbie require opinion
Ultrasone HFI 580 vs HFI 780 vs HFI 2400,https://www.head-fi.org/threads/ultrasone-hfi-580-vs-hfi-780-vs-hfi-2400.645933/,ultrasone hfi  vs hfi  vs hfi 
cleaning help.,https://www.head-fi.org/threads/cleaning-help.673741/,cleaning help
What headphones is Paris Hilton wearing?,https://www.head-fi.org/threads/what-headphones-is-paris-hilton-wearing.628956/,headphones paris hilton wearing
"Yamaha HP-2 headphones, how many owners still out there?",https://www.head-fi.org/threads/yamaha-hp-2-headphones-how-many-owners-still-out-there.673713/,yamaha hp headphones many owners still
My hd 598 sounds a bit weard to me :(,https://www.head-fi.org/threads/my-hd-598-sounds-a-bit-weard-to-me.673646/,hd  sounds bit weard
Sennheiser comforts?,https://www.head-fi.org/threads/sennheiser-comforts.673560/,sennheiser comforts
"New DT880 600ohm @$249, a good buy?",https://www.head-fi.org/threads/new-dt880-600ohm-249-a-good-buy.672017/,new dt ohm  good buy
How similar to speakers can be the AKG K-1000 soundstage ?,https://www.head-fi.org/threads/how-similar-to-speakers-can-be-the-akg-k-1000-soundstage.673196/,similar speakers akg k soundstage
DT 990 Premium 250ohm or 32ohm with Fiio E10?,https://www.head-fi.org/threads/dt-990-premium-250ohm-or-32ohm-with-fiio-e10.673690/,dt  premium ohm ohm fiio e
"Broken Sony XB600, need recommendation for new headphones (80-100 $).",https://www.head-fi.org/threads/broken-sony-xb600-need-recommendation-for-new-headphones-80-100.647012/,broken sony xb need recommendation new headphones 
Sony MDR-XB300/MDR-XB500?,https://www.head-fi.org/threads/sony-mdr-xb300-mdr-xb500.532084/,sony mdrxbmdrxb
B&O beoplay H6 or Aedle VK1,https://www.head-fi.org/threads/b-o-beoplay-h6-or-aedle-vk1.672470/,bo beoplay h aedle vk
Able planet NC200 noise canceling not working,https://www.head-fi.org/threads/able-planet-nc200-noise-canceling-not-working.673641/,able planet nc noise canceling working
Delete Please,https://www.head-fi.org/threads/delete-please.673625/,delete please
Fiio E10 or Fiio D3 paired with Behringer HA400 to power Beyerdynamic DT-990 Pro?,https://www.head-fi.org/threads/fiio-e10-or-fiio-d3-paired-with-behringer-ha400-to-power-beyerdynamic-dt-990-pro.637386/,fiio e fiio d paired behringer ha power beyerdynamic dt pro
ATH-M50 or UE 6000? (or other headphones at this price range),https://www.head-fi.org/threads/ath-m50-or-ue-6000-or-other-headphones-at-this-price-range.673456/,athm ue  headphones price range
where to buy Sony MDR XB 700 ear pads?,https://www.head-fi.org/threads/where-to-buy-sony-mdr-xb-700-ear-pads.507604/,buy sony mdr xb  ear pads
ATH-A1000x and A2000x,https://www.head-fi.org/threads/ath-a1000x-and-a2000x.673522/,athax ax
Mysterious oldschool electrets: NAD RP18 (info sought),https://www.head-fi.org/threads/mysterious-oldschool-electrets-nad-rp18-info-sought.211632/,mysterious oldschool electrets nad rp info sought
K701/K702 and M³ w/ bass boost,https://www.head-fi.org/threads/k701-k702-and-m%C2%B3-w-bass-boost.673530/,kk w bass boost
Beats Mixr vs Sennheiser Momentum,https://www.head-fi.org/threads/beats-mixr-vs-sennheiser-momentum.672797/,beats mixr vs sennheiser momentum
20ft patch cable?,https://www.head-fi.org/threads/20ft-patch-cable.673446/,ft patch cable
mom looking for gift for 11 yr old,https://www.head-fi.org/threads/mom-looking-for-gift-for-11-yr-old.657125/,mom looking gift  yr old
Headphones and Movies  Can they break?,https://www.head-fi.org/threads/headphones-and-movies-can-they-break.665949/,headphones movies break
FA-003/HM5 vs DT770 vs ATH-M50? (And similar range headphones),https://www.head-fi.org/threads/fa-003-hm5-vs-dt770-vs-ath-m50-and-similar-range-headphones.673437/,fahm vs dt vs athm similar range headphones
"headphones < $80, comfortable, good sound",https://www.head-fi.org/threads/headphones-80-comfortable-good-sound.673384/,headphones  comfortable good sound
Looking for safety earmuffs with 3.5 mm capabilities,https://www.head-fi.org/threads/looking-for-safety-earmuffs-with-3-5-mm-capabilities.673333/,looking safety earmuffs  mm capabilities
ATH-M50 vrs. Shure SRH840 with regard to portability and noise isolation,https://www.head-fi.org/threads/ath-m50-vrs-shure-srh840-with-regard-to-portability-and-noise-isolation.673337/,athm vrs shure srh regard portability noise isolation
Beats SOLO HD vs SOL Republic Tracks HD,https://www.head-fi.org/threads/beats-solo-hd-vs-sol-republic-tracks-hd.654465/,beats solo hd vs sol republic tracks hd
Grado hp1000 v1 price question,https://www.head-fi.org/threads/grado-hp1000-v1-price-question.619625/,grado hp v price question
Not much bass on the Sony MDR XB500,https://www.head-fi.org/threads/not-much-bass-on-the-sony-mdr-xb500.648241/,much bass sony mdr xb
"Re-bought xb500, but now they suck??!!?",https://www.head-fi.org/threads/re-bought-xb500-but-now-they-suck.654295/,rebought xb suck
Reving a silent DT880 driver?,https://www.head-fi.org/threads/reving-a-silent-dt880-driver.673324/,reving silent dt driver
Hot ears with Overears headphones.,https://www.head-fi.org/threads/hot-ears-with-overears-headphones.673301/,hot ears overears headphones
Headphone Cleanliness,https://www.head-fi.org/threads/headphone-cleanliness.673257/,headphone cleanliness
Realistic/Koss Nova 55,https://www.head-fi.org/threads/realistic-koss-nova-55.432427/,realistickoss nova 
I want some good looking headphones.,https://www.head-fi.org/threads/i-want-some-good-looking-headphones.671069/,want good looking headphones
Head-fiers are spoiled,https://www.head-fi.org/threads/head-fiers-are-spoiled.673191/,headfiers spoiled
Phish drummer wearing Grados,https://www.head-fi.org/threads/phish-drummer-wearing-grados.673143/,phish drummer wearing grados
Beyerdynamic T70's isolation VS Th600's Isolation,https://www.head-fi.org/threads/beyerdynamic-t70s-isolation-vs-th600s-isolation.673112/,beyerdynamic ts isolation vs ths isolation
JVC HA-RX700 Quick First Impressions,https://www.head-fi.org/threads/jvc-ha-rx700-quick-first-impressions.574706/,jvc harx quick first impressions
"Thoughts on the Sennheiser models I tried out (HD 800, HD 518, Momentum, PXC 450, plus Audio Technica ATH-W1000x Grandioso)",https://www.head-fi.org/threads/thoughts-on-the-sennheiser-models-i-tried-out-hd-800-hd-518-momentum-pxc-450-plus-audio-technica-ath-w1000x-grandioso.673038/,thoughts sennheiser models tried hd  hd  momentum pxc  plus audio technica athwx grandioso
Best amp and DAC for Audio Technica AD2000?,https://www.head-fi.org/threads/best-amp-and-dac-for-audio-technica-ad2000.629392/,best amp dac audio technica ad
AKG K501 - potential classic?,https://www.head-fi.org/threads/akg-k501-potential-classic.162123/,akg k potential classic
Forbes attempts to join audiofile reviews!,https://www.head-fi.org/threads/forbes-attempts-to-join-audiofile-reviews.673011/,forbes attempts join audiofile reviews
I need more bass,https://www.head-fi.org/threads/i-need-more-bass.672666/,need bass
ATH-M50 Bad FPS Gaming Performance (Sb0880 X-Fi Titanium Sound Card),https://www.head-fi.org/threads/ath-m50-bad-fps-gaming-performance-sb0880-x-fi-titanium-sound-card.672972/,athm bad fps gaming performance sb xfi titanium sound card
Great all all around portable headphone under $400,https://www.head-fi.org/threads/great-all-all-around-portable-headphone-under-400.671921/,great around portable headphone 
How many hours a week (on avg) do you listen to your full-size headphones?,https://www.head-fi.org/threads/how-many-hours-a-week-on-avg-do-you-listen-to-your-full-size-headphones.672861/,many hours week avg listen fullsize headphones
"New sony mdr zx600, mdr v55, mdr ma100, ma300, ma900",https://www.head-fi.org/threads/new-sony-mdr-zx600-mdr-v55-mdr-ma100-ma300-ma900.603628/,new sony mdr zx mdr v mdr ma ma ma
Mystery Unclosed: Modern Closed Headphones Compared + Sennheiser HD598 UPDATE: PSB M4U2 Added 7/5/13,https://www.head-fi.org/threads/mystery-unclosed-modern-closed-headphones-compared-sennheiser-hd598-update-psb-m4u2-added-7-5-13.647465/,mystery unclosed modern closed headphones compared sennheiser hd update psb mu added 
Going from IEM to full-size,https://www.head-fi.org/threads/going-from-iem-to-full-size.672824/,going iem fullsize
About headphone quality control issues in hi-end headphones.,https://www.head-fi.org/threads/about-headphone-quality-control-issues-in-hi-end-headphones.621834/,headphone quality control issues hiend headphones
Replacement Earpads for Samson SR850?,https://www.head-fi.org/threads/replacement-earpads-for-samson-sr850.672865/,replacement earpads samson sr
Thoughts on NoiseHush i7?,https://www.head-fi.org/threads/thoughts-on-noisehush-i7.671885/,thoughts noisehush i
Mainstream music and Audiophiles,https://www.head-fi.org/threads/mainstream-music-and-audiophiles.643466/,mainstream music audiophiles
Sony MDR-7506 VS Audio-Technica ATH-M50,https://www.head-fi.org/threads/sony-mdr-7506-vs-audio-technica-ath-m50.672870/,sony mdr vs audiotechnica athm
Audeze LCD-2 Rev. 2 with Asus Xonar Essence STX Impressions,https://www.head-fi.org/threads/audeze-lcd-2-rev-2-with-asus-xonar-essence-stx-impressions.672198/,audeze lcd rev  asus xonar essence stx impressions
Grado RS1i + Little Dot MK III,https://www.head-fi.org/threads/grado-rs1i-little-dot-mk-iii.672722/,grado rsi little dot mk iii
Best over ear headphone £50 ($80),https://www.head-fi.org/threads/best-over-ear-headphone-%C2%A350-80.672839/,best ear headphone  
M-Audio Q40 vs Creative Aurvana Live!,https://www.head-fi.org/threads/m-audio-q40-vs-creative-aurvana-live.548716/,maudio q vs creative aurvana live
